word,preference,occurrences,song_count,songs
interest,0.15875962586071532,3,3,Fumes; Basic Cable; Salt and Pepper Squid
despite,0.1566428308492391,2,2,The Greatest Pac-Man Victory in History; We’re Famous
individual,0.1566428308492391,2,2,Get Out of the Car; Pigeonometry
join,0.1566428308492391,2,2,No Regrets; Drawbridge
cross-section,0.1566428308492391,1,1,Wise Up
interesting,0.1566428308492391,2,2,Keep Off the Lawn; Facemelter
described,0.1566428308492391,2,2,Tomorrow Morning; Bad Samaritan
leading,0.1566428308492391,2,2,Battery; Shere Kahn
intended,0.15633017050822268,1,1,The ITS Way
command,0.15633017050822268,1,1,All the Smartest People
problem,0.15601875582593536,5,5,Daylight; Night Light; Catacomb Kids; Drums on the Wheel; Salt
country,0.15560546110851564,6,5,Nickel Plated Pockets; Fixed and Dilated; Living Curfew; Rickety Rackety; Bermuda
hair-brain,0.1550919117319199,1,1,Cat Food
lead-foot,0.1550919117319199,1,1,Bug Zapper
ex-girl,0.15387311478314256,1,1,Bracket Basher
moved,0.15357140279337167,2,1,Holy Smokes
potential,0.15357140279337167,2,2,All City Nerve Map; Plastic Soldiers
allow,0.15357140279337167,2,2,Merit; Live On 89.9FM Nighttrain
russian,0.15357140279337167,2,2,Bring Back Pluto; Plastic Soldiers
ever-changing,0.15327087167244532,1,1,Shere Kahn
a-w-w-w-way,0.15297151450121008,1,1,Fishtales
purchase,0.15267332441446307,1,1,N.Y. Electric
industrial,0.15267332441446307,1,1,Blood Sandwich
policies,0.15267332441446307,1,1,Merit
remove,0.15267332441446307,1,1,Black Snow
communities,0.15267332441446307,1,1,Super fluke
awards,0.15267332441446307,1,1,"1,000 Deaths"
alternative,0.15267332441446307,1,1,Rabies
accident,0.15267332441446307,1,1,Holy Waterfall
court,0.15237629460042712,5,5,Mystery Fish; Catacomb Kids; Numb (to the Guns); Dead Pan; Jazz Hands
dead-of-winter,0.15178568880740223,1,1,Crows 1
county,0.15158983630571526,3,3,"Pigs; Klutz; 1,000 O’ Clock"
problems,0.15158983630571526,3,3,Bent Life; Crystal Sword; Integrated Tech Solutions
happen,0.15158983630571526,3,3,No Regrets; Crows 1; Cook it Up
weeks,0.15158983630571526,3,3,Kirby; Basic Cable; KOWP
happy-scale,0.15090831488366002,1,1,Dead Pan
eye-to-eye,0.149754140391242,1,1,Bent Life
tea-time,0.149754140391242,1,1,Klutz
surface-to-air,0.1494683500469839,1,1,Kodokushi
teaching,0.14918364842784676,1,1,Mindful Solutionism
recently,0.14918364842784676,2,1,On Failure
houses,0.14918364842784676,1,1,Pizza Alley
assistant,0.14918364842784676,1,1,Getaway Car
festival,0.14918364842784676,1,1,Hall of Game
emergency,0.14918364842784676,1,1,Dark Heart News
harry,0.14918364842784676,1,1,Frijoles
regional,0.14918364842784676,1,1,The Four Winds
likely,0.1487115482745941,3,3,Dokken Rules; Super fluke; Bosico
yes-men,0.14685265392116165,3,3,Five Fingers; Rickety Rackety; Jinx Planet
mission-ready,0.14666931727456847,1,1,Attaboy
gives,0.14639516901798047,2,2,Babies with Guns; Train Buffer
eight-ball,0.14612204370264842,1,1,All In All
audience,0.14584993561381668,1,1,Fixed and Dilated
reaction,0.14584993561381668,1,1,Get Out of the Car
pre-david,0.14584993561381668,1,1,Easy
issued,0.14584993561381668,1,1,Winners Take All
excellent,0.14584993561381668,1,1,"Food, Clothes, Medicine"
video,0.1455788390792185,5,3,Babies with Guns; Thorns; Limelighters/Flunkadelic Interlude
use,0.14548869738319423,12,11,"Water Tower; 39 Thieves; Button Masher; BMX; 1,000 Deaths; Kyanite Toothpick; Aggressive Steven; Odessa; Train Buffer; All the Smartest People; Off the top"
north,0.14305281356094895,4,4,Drums on the Wheel; Long Legged Larry; Sleeper Car; Frijoles
george,0.1424025734993083,2,2,Racing Stripes; Dark Heart News
injury,0.1424025734993083,1,1,The ITS Way
t-square,0.1424025734993083,1,1,How to Be a Carpenter
appreciate,0.1424025734993083,1,1,Alchemy
sites,0.1424025734993083,1,1,Drums on the Wheel
reference,0.1424025734993083,1,1,Sleeper Car
dont,0.1424025734993083,1,1,Skip Town
district,0.1424025734993083,2,2,Rickety Rackety; Tomorrow Morning
funds,0.1424025734993083,1,1,Babies with Guns
date,0.14154472667099918,3,3,How to Be a Carpenter; Odessa; Numb (to the Guns)
low-life,0.13985967040110636,3,3,Night Light; Bad Karma; Hold the Cup
access,0.13985967040110636,2,2,Grace; All City Nerve Map
months,0.13985967040110636,4,4,Racing Stripes; One of Four (Thank You); Numb (to the Guns); One Of Four
criminal,0.13936194915412733,1,1,Coma
file,0.13936194915412733,1,1,Wake Up Call
buying,0.13936194915412733,1,1,TUFF
believed,0.13936194915412733,1,1,Fumes
aid,0.13936194915412733,1,1,The Substance
support,0.13862197420286645,6,6,Mystery Fish; Pigs; Crows 1; Basic Cable; Wise Up; Train Buffer
wife,0.13821426251403449,3,3,11:35; Bracket Basher; 11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude
l-train,0.13764747877789027,1,1,Dokken Rules
anti-led,0.13740599197301676,1,1,Babies with Guns
comes,0.13680596580719573,4,4,Lazy Eye; Fast Cars; Cook it Up; Skip Town
connection,0.1362111572602079,1,1,Blue in the Face
volume,0.1362111572602079,1,1,Hold the Cup
florida,0.1362111572602079,1,1,Bermuda
goal,0.1362111572602079,2,2,The Yes and the Y’all; Puff Tuff
ad,0.1362111572602079,1,1,Jazz Hands
v,0.1362111572602079,2,2,39 Thieves; Fixed and Dilated
easier,0.1362111572602079,1,1,Fast Cars
cost,0.13503692314589577,3,3,"Commencement (at the Obedience Academy); 1,000 O’ Clock; The Tugboat Complex, Part 3"
popular,0.1338827614096061,2,2,Dorks; Boombox
began,0.1338827614096061,2,2,ZZZ Top; Salt
nine-to-five,0.13365429253348046,1,1,9-5'ers Anthem
shut-up,0.13319968609629176,1,1,Dark Heart News
setting,0.13297354061904848,1,1,Shrunk
inc,0.13297354061904848,1,1,We’re Famous
efforts,0.13297354061904848,1,1,I’ll Be OK
thousands,0.13297354061904848,1,1,39 Thieves
skills,0.13297354061904848,1,1,Rings
person,0.13237422325287812,6,6,Rings; Molecules; Hot Dogs; Infinity Fill Goose Down; Same Space (The Tugboat Complex pt. 2); Wise Up
sea-born,0.13185423472158175,1,1,Hot Dogs
union,0.13053569237436594,2,2,Bring Back Pluto; Abandon All Hope
door-to-door,0.13053569237436594,1,1,9-5'ers Anthem
items,0.12988626106902082,1,1,Aggressive Steven
tells,0.12988626106902082,1,1,KOWP
los,0.12988626106902082,1,1,Homemade Mummy
customers,0.12988626106902082,1,1,Coveralls
word-search,0.12881811747470323,1,1,Blood Sandwich
break-beat,0.1281856226262186,1,1,Dead Pan
decision,0.12735189499938138,2,2,Hello from the Spirit World; No Splash
dead-beat,0.12714515491009667,1,1,Night Light
middle-weight,0.12652894252765678,1,1,How to Be a Carpenter
low-pro,0.12652894252765678,1,1,Frijoles
round-table,0.12652894252765678,1,1,Same Space (The Tugboat Complex pt. 2)
back-seat,0.12571655766391582,1,1,Fumes
key-in-door,0.12491453815728795,1,1,Leisureforce
first-generation,0.12471562965703752,1,1,Daylight
g-force,0.12451735361624731,1,1,Drums on the Wheel
strength,0.12412268688529247,1,1,Coordinates
adult,0.12412268688529247,1,1,Living Curfew
mike,0.12412268688529247,1,1,Salt and Pepper Squid
users,0.12412268688529247,1,1,Hello from the Spirit World
job,0.12392629022882841,5,5,Dorks; Pigeonometry; Thorns; Jazz Hands; Wolf Piss
too-too,0.12292598833460468,7,1,Bug Zapper
quality,0.1214285510459218,2,1,Sick Friend
october,0.1214285510459218,2,2,No Splash; Wolf Piss
individuals,0.12124058115266186,1,1,Hot Dogs
follows,0.12124058115266186,1,1,Cat Food
west,0.12049448526864547,3,3,The Harbor Is Yours; Nickel Plated Pockets; Bracket Basher
brand-new,0.12030939389342482,1,1,Rings
central,0.11866881124942356,2,2,Jumping Coffin; Prosperity
review,0.11866881124942356,2,2,The Substance; Bad Samaritan
returned,0.11848928203422023,1,1,"Food, Clothes, Medicine"
fund,0.11848928203422023,1,1,Rickety Rackety
mid,0.11848928203422023,1,1,Blue in the Face
paris,0.11848928203422023,1,1,Pizza Alley
louis,0.11848928203422023,1,1,Thorns
hearing,0.11848928203422023,1,1,Bold
hot-as-hell,0.11777656454830009,1,1,Molecules
media,0.11748212313692932,3,3,Five Fingers; KOWP; Easy
card-board,0.11654972533425531,1,1,All In All
box-cut,0.11654972533425531,1,1,Night Light
picture-in-picture,0.11654972533425531,1,1,The Greatest Pac-Man Victory in History
wind-up,0.11637654595040053,1,1,Coma
throw-in,0.1162038804519578,1,1,Sniff Glue
david,0.11603172655499193,2,2,Alchemy; Prosperity
americans,0.11586008198908218,1,1,Coordinates
fourth,0.11586008198908218,1,1,Coma
tom,0.11586008198908218,1,1,Button Masher
appeared,0.11586008198908218,1,1,Commencement (at the Obedience Academy)
mentioned,0.11586008198908218,1,1,Bad Samaritan
wedding,0.11586008198908218,1,1,Big Bang
ice-age,0.11586008198908218,1,1,Supercell
dog-boy,0.11517855209502877,1,1,Junkyard
c-section,0.115009420594155,1,1,Fryerstarter
double-check,0.11484078508008733,1,1,Junkyard
production,0.11350929771683994,2,2,Abandon All Hope; 89.9FM Nighttrain Promo
partner,0.11318123616274502,1,1,Aggressive Steven
such,0.113181236162745,10,10,"The Greatest Pac-Man Victory in History; The Tugboat Complex Pt. 3; Syrup; Abandon All Hope; Attaboy; Dryspell; No Splash; Plastic Soldiers; Bad Samaritan; The Tugboat Complex, Part 3"
red-eye,0.11220833155389622,1,1,Pigeonometry
on-screen,0.1115689678413384,1,1,100 Feet Tall
per,0.1110942062760561,4,3,Catacomb Kids; Infinity Fill Goose Down; Odessa
september,0.1110942062760561,2,2,The Greatest Pac-Man Victory in History; Ace Rocks
shit-talk,0.1110942062760561,2,2,Rogue Wave; Alchemy
robert,0.11062346811386943,1,1,Nickel Plated Pockets
protection,0.11062346811386943,1,1,The Active Element
receive,0.11062346811386943,1,1,Tomorrow Morning
royal,0.11062346811386943,1,1,Catacomb Kids
exchange,0.11062346811386943,1,1,Coward of the Year
speech,0.11062346811386943,1,1,Wise Up
signed,0.11062346811386943,1,1,We’re Famous
types,0.11062346811386943,1,1,Pigeonometry
has,0.11045327816292501,33,32,Rings; Dorks; Blood Sandwich; 9-5'ers Anthem; Pigs; The Gates; Crows 1; Defender; The Greatest Pac-Man Victory in History; Gauze; Marble Cake; Drums on the Wheel; One Brick; Syrup; Water; Boot Soup; Gun for the Whole Family; Facemelter; Nickel Plated Pockets; Boombox; Alchemy; Prosperity; How to Be a Carpenter; Bad Karma; Spare a Match; KOWP; All City Nerve Map; Sick Friend; Limelighters/Flunkadelic Interlude; Plastic Soldiers; Numb (to the Guns); For The Whole Family
deep-six,0.11000198795592635,1,1,Black Snow
re-release,0.10984770746790962,1,1,Alchemy
taken,0.10979637676348536,3,3,Rabies; Homemade Mummy; Dog at the Door
pay-per-view,0.10954044115331406,1,1,Black Snow
blood-shot,0.1093874517103625,1,1,Cat Food
x-o,0.10877974364530493,1,1,Leisureforce
re-involved,0.10832837541441157,1,1,Crows 2
app,0.10817875058649111,1,1,Dokken Rules
google,0.10817875058649111,1,1,Tetra
library,0.10817875058649111,1,1,Keep Off the Lawn
b-boys,0.10802953851671664,1,1,No Jumper Cables
anti-death,0.10773234583854134,1,1,The Substance
son-daughter,0.10773234583854134,1,1,The Greatest Pac-Man Victory in History
middle-ground,0.10714283915816629,1,1,No City
middle-value,0.10714283915816629,1,1,One Brick
top-heavy,0.10699646915931633,1,1,Racing Stripes
not-so-perfect,0.10655974887703341,2,1,Drawbridge
using,0.10619852938931465,4,3,Pigs; The ITS Way; Sniff Glue
class-a-piece,0.10598297080462729,1,1,Antisocial
society,0.10583975057381022,2,2,Cook it Up; The Blob
officers,0.1056969169023206,1,1,Aggressive Steven
politics,0.1056969169023206,1,1,Thorns
group,0.10527071965674671,5,5,Marble Cake; Boot Soup; Kyanite Toothpick; Wise Up; Bold
city-wide,0.1051294166773417,1,1,Citronella
pre-school,0.10319027065167267,1,1,Frijoles
agreement,0.10319027065167267,1,1,ZZZ Top
uses,0.10319027065167267,1,1,Klutz
eventually,0.10319027065167267,1,1,Lotta Years
helped,0.10319027065167267,1,1,Nickel Plated Pockets
award,0.10319027065167267,1,1,None Shall Pass
m-m-major,0.10305449397976257,1,1,Maintenance
good-form-fall,0.10238093519558111,1,1,Gun for the Whole Family
carry-on,0.10184839457037653,1,1,Crystal Sword
bad-ass,0.10145261065365227,1,1,Same Space (The Tugboat Complex pt. 2)
april,0.10105989087047684,2,2,Pizza Alley; No Splash
male,0.10092965905234479,1,1,Racing Stripes
super-community,0.10092965905234479,1,1,Junkyard
effective,0.10092965905234479,1,1,Molecules
pre-three,0.10092965905234479,1,1,Mars Attacks
straight-to-video,0.10079976245124782,1,1,Junkyard
t-ball,0.10054096973635374,1,1,Blood Sandwich
film,0.09914103218306274,2,2,TUFF; Hall of Game
established,0.09864158113931934,1,1,Mars Attacks
programs,0.09864158113931934,1,1,Aggressive Steven
congress,0.09864158113931934,1,1,Lazy Eye
glad,0.09864158113931934,1,1,On Failure
professor,0.09864158113931934,1,1,Infinity Fill Goose Down
u-turn,0.09827028284142982,1,1,9-5'ers Anthem
four-track,0.09790176928077444,1,1,Jinx Planet
full-effect,0.09741469580176562,1,1,Numb (to the Guns)
major-league,0.09729368375729137,1,1,Night Light
include,0.09669310546249328,2,2,Bracket Basher; Wise Up
especially,0.09669310546249328,2,2,No Regrets; Getaway Car
period,0.09669310546249328,2,2,Rabies; Hall of Game
form-fall,0.09645494510421128,1,1,For The Whole Family
increased,0.09633630433532542,1,1,Boombox
low-key,0.09609989622652707,1,1,ZZZ Top
big-ass,0.0950502614376451,1,1,Syrup
four-piece,0.09459108143069996,1,1,Mars Attacks
project,0.09436315111399947,2,2,Bring Back Pluto; Integrated Tech Solutions
organization,0.09413631661612927,1,1,Holy Smokes
latest,0.09413631661612927,1,1,Numb (to the Guns)
last-minute,0.09279788557419379,1,1,Attaboy
half-amazing,0.09268806559126576,1,1,Jumping Coffin
term,0.092142841676023,2,2,Mindful Solutionism; Easy
issue,0.092142841676023,2,2,Tetra; Rickety Rackety
russia,0.09203456571635671,1,1,Helium
heart-of-gold,0.09160399464867784,1,1,The Next Best Thing
given,0.09142577676025627,3,3,Big Bang; Prosperity; Odessa
annual,0.08992125766316826,1,1,Wise Up
sports,0.08992125766316826,1,1,Daylight
successful,0.08992125766316826,1,1,Coma
rule,0.08992125766316826,1,1,Five Fingers
hurt,0.08992125766316826,1,1,Cook it Up
families,0.08992125766316826,1,1,Blood Sandwich
die-hard,0.08981813695483894,1,1,Save Yourself
ago,0.08934001759462307,3,3,Battery; Mindful Solutionism; Coward of the Year
b-movie,0.08920434558612705,1,1,N.Y. Electric
four-seven,0.08829922821264888,1,1,Basic Cable
summer-type,0.08819979214484185,1,1,Racing Stripes
opportunity,0.08790282314772117,1,1,Fixed and Dilated
named,0.08790282314772117,1,1,Wake Up Call
goals,0.08790282314772117,1,1,Mars Attacks
role-playing,0.08760784723111807,1,1,Water
clean-up,0.08712059557799728,1,1,All Day: Nike+ Original Run
too-far-gone,0.08654300046919287,1,1,Citronella
all-city,0.08630458999958078,4,3,Cycles to Gehenna; Jumping Coffin; Easy
costs,0.08587874498313548,1,1,None Shall Pass
definitely,0.08587874498313548,1,1,Train Buffer
god-damn,0.08476343660673112,1,1,Crows 1
college,0.08421657572539738,2,2,Defender; Hot Dogs
see-saw,0.08421657572539738,2,2,Kyanite Toothpick; Easy
san,0.08394578287740574,1,1,Pizza Alley
income,0.08394578287740574,1,1,Mystery Fish
computer,0.08394578287740574,1,1,Plastic Soldiers
construction,0.08394578287740574,1,1,Skip Town
what-in-the-fuck-was-i-thinking,0.08261752681921894,1,1,Saturn Missiles
o-once,0.08253046936208594,1,1,All Day: Nike+ Original Run
according,0.08201195332420896,2,2,Gopher Guts; Maintenance
absolutely,0.08201195332420896,1,1,Shrunk
significant,0.08201195332420896,1,1,Plastic Soldiers
change-o,0.08201195332420896,1,1,Saturn Missiles
available,0.08201195332420896,2,2,Frijoles; Wake Up Call
c-cut,0.08166988052619349,1,1,All Day: Nike+ Original Run
two-track,0.08099422484448765,1,1,Pigs
s-o-s,0.08099422484448765,1,1,Home Again
h-home,0.08032965684576365,1,1,All Day: Nike+ Original Run
off-base,0.07903270981293599,1,1,Junkyard
female,0.07832141542461955,1,1,Nickel Plated Pockets
reported,0.07832141542461955,1,1,Button Masher
previous,0.07832141542461955,1,1,Night Light
region,0.07832141542461955,1,1,Holy Waterfall
one-track,0.07754595586595996,1,1,Bracket Basher
re-pay,0.07754595586595996,1,1,One of Four (Thank You)
conference,0.07678570139668583,1,1,Getaway Car
a-capital,0.07678570139668583,1,1,Same Space (The Tugboat Complex pt. 2)
western,0.07678570139668583,1,1,Hall of Game
up-rock,0.07604020915011608,1,1,Bug Zapper
limited,0.07459182421392338,1,1,Kodokushi
album,0.07459182421392338,1,1,We’re Famous
out-box,0.07459182421392338,1,1,Troubled Waters
included,0.07319758450899023,1,1,Flashflood
allowed,0.07319758450899023,1,1,Racing Stripes
places,0.07319758450899023,1,1,Pigeonometry
etc,0.07319758450899023,1,1,On Failure
growth,0.07319758450899023,1,1,39 Thieves
officer,0.07319758450899023,1,1,Aggressive Steven
back-back,0.0714611454604193,5,1,Bring Back Pluto
products,0.07120128674965415,1,1,Cat Food
schools,0.06992983520055318,1,1,Holy Smokes
left-center,0.06931098710143324,1,1,Super fluke
now-born,0.06870299598650838,1,1,Mars Attacks
huge,0.06810557863010396,1,1,On Failure
king-thing,0.06810557863010396,1,1,Merit
space-case,0.06810557863010396,1,1,Dead Pan
pick-up,0.06810557863010396,1,1,Babies with Guns
no-kill,0.06694138070480304,1,1,Klutz
team,0.06694138070480304,4,4,Zero Dark Thirty; 9-5'ers Anthem; Bug Zapper; Basic Cable
starting,0.06694138070480304,1,1,Klutz
front-side,0.06581631548287357,1,1,Bug Zapper
black-heart,0.06526784618718297,1,1,Saturn Missiles
currently,0.06526784618718297,1,1,Rabies
european,0.06526784618718297,1,1,Ace Rocks
increase,0.06526784618718297,1,1,Hello from the Spirit World
state,0.0649431305345104,5,4,Fixed and Dilated; Antisocial; N.Y. Electric; All the Smartest People
sound-off,0.06472844249968558,1,1,Mars Attacks
research,0.06393584932622005,2,2,Mindful Solutionism; Water
french,0.06367594749969069,1,1,Kyanite Toothpick
d-low,0.06367594749969069,1,1,Syrup
perhaps,0.06367594749969069,1,1,Crows 1
women,0.06316243179404803,3,3,No Regrets; Super fluke; Winners Take All
south,0.062407502330374155,2,2,Crows 2; BMX
serious,0.062159853511602824,1,1,N.Y. Electric
china,0.062159853511602824,1,1,Defender
economic,0.062159853511602824,1,1,The ITS Way
d-up,0.0607142755229609,2,2,Salt and Pepper Squid; Bosico
chief,0.0607142755229609,1,1,Fast Cars
vote,0.0607142755229609,1,1,Train Buffer
b-line,0.06024724263432274,1,1,The Tugboat Complex Pt. 3
during,0.059673459371138715,4,4,Commencement (at the Obedience Academy); Saturn Missiles; Basic Cable; On Failure
groups,0.05933440562471178,1,1,Bent Life
range,0.05933440562471178,1,1,Skip Town
march-in-place,0.05888828227415004,1,1,Marble Cake
re-home,0.058448817481059366,1,1,Drums on the Wheel
management,0.058015863277495965,1,1,Numb (to the Guns)
federal,0.058015863277495965,1,1,Rickety Rackety
s-s-s-side,0.057168916368335446,1,1,The Harbor Is Yours
free-form,0.05675464885841997,1,1,Troubled Waters
